"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051764","actin crosslink formation","4/926","14/18860",0.285714285714286,5.81919160752854,4.09878236708355,0.00389117779042941,0.0200545316891362,0.0141379863661403,"AIF1/MARCKS/LCP1/FLNA",4
"GO:1904350","regulation of protein catabolic process in the vacuole","4/926","14/18860",0.285714285714286,5.81919160752854,4.09878236708355,0.00389117779042941,0.0200545316891362,0.0141379863661403,"LRP1/CD81/MARCHF2/VPS35",4
"GO:0050818","regulation of coagulation","10/926","76/18860",0.131578947368421,2.67989087188814,3.33441819790975,0.00391218257552545,0.0201429223051192,0.014200299729675,"PLAUR/APOE/ANXA5/ANXA2/PLAU/CD36/EMILIN2/THBD/PROCR/TMX1",10
"GO:0043549","regulation of kinase activity","23/926","256/18860",0.08984375,1.82986298596112,3.03773197438211,0.00393019518874543,0.0202157480869917,0.0142516402409956,"HLA-DRB1/CD74/CSF1R/PTPRC/LYN/CD4/RHOA/CCDC88A/CD300A/PYCARD/RAP2B/RB1/LCP2/PPIA/SNX6/CORO1C/THY1/CIB1/RAP1A/PTPN1/WARS1/TNF/MVP",23
"GO:0050792","regulation of viral process","15/926","141/18860",0.106382978723404,2.16672027939892,3.15981183725547,0.0039615471356043,0.0203569767263206,0.0143512032030379,"HLA-DRB1/CD74/LGALS1/LGALS9/CD4/P4HB/CXCL8/STAT1/PPIA/BST2/ISG15/OAS1/MX1/BSG/TNF",15
"GO:0016486","peptide hormone processing","7/926","42/18860",0.166666666666667,3.39452843772498,3.53007679328458,0.00402621613219212,0.0206082326217787,0.0145283328652739,"CTSZ/CTSL/P4HB/PLA2G7/ATP6AP2/ANPEP/PRCP",7
"GO:0097178","ruffle assembly","7/926","42/18860",0.166666666666667,3.39452843772498,3.53007679328458,0.00402621613219212,0.0206082326217787,0.0145283328652739,"AIF1/PFN1/RHOG/SNX10/RAC1/ABI3/CORO1C",7
"GO:1902686","mitochondrial outer membrane permeabilization involved in programmed cell death","7/926","42/18860",0.166666666666667,3.39452843772498,3.53007679328458,0.00402621613219212,0.0206082326217787,0.0145283328652739,"SLC25A5/BID/BAX/PPIF/BNIP3L/ACAA2/BLOC1S2",7
"GO:1903170","negative regulation of calcium ion transmembrane transport","7/926","42/18860",0.166666666666667,3.39452843772498,3.53007679328458,0.00402621613219212,0.0206082326217787,0.0145283328652739,"GSTO1/UCP2/TMBIM6/TGFB1/CALM3/MCUB/VDAC1",7
"GO:0045229","external encapsulating structure organization","28/926","333/18860",0.0840840840840841,1.71255488750089,2.98101478616973,0.00404034270795562,0.0206603042972369,0.0145650422060405,"TGFBI/CTSS/CST3/LRP1/LCP1/ANXA2/ENG/OLFML2B/PRDX4/TGFB1/MMP9/RB1/ADAM8/TNFRSF1B/MMP14/COLGALT1/MMP19/COL5A2/SFRP2/TGFBR1/P4HA1/COL3A1/TNFRSF1A/COL1A1/ERO1A/TNF/ITGB1/COL1A2",28
"GO:0051402","neuron apoptotic process","27/926","318/18860",0.0849056603773585,1.72928807204858,2.98030439317482,0.0041251743920236,0.021073471527581,0.0148563156578511,"GRN/TREM2/LGMN/GAPDH/CCL3/PPT1/RHOA/FCGR2B/UCP2/NRP1/GRINA/TMBIM6/MEF2C/PLXND1/TGFB1/RB1/ADAM8/BID/CORO1A/BAX/SNX6/PARK7/TMBIM1/HIF1A/TNF/CASP4/PARP1",27
"GO:0006140","regulation of nucleotide metabolic process","11/926","89/18860",0.123595505617978,2.51729075157133,3.26021581649695,0.00415117396165401,0.0211649123157111,0.0149207793230183,"TREM2/TMSB4X/TSPO/ME2/MACROH2A1/ENO1/MTCH2/FBP1/ANTKMT/HIF1A/PARP1",11
"GO:1900542","regulation of purine nucleotide metabolic process","11/926","89/18860",0.123595505617978,2.51729075157133,3.26021581649695,0.00415117396165401,0.0211649123157111,0.0149207793230183,"TREM2/TMSB4X/TSPO/ME2/MACROH2A1/ENO1/MTCH2/FBP1/ANTKMT/HIF1A/PARP1",11
"GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","6/926","32/18860",0.1875,3.8188444924406,3.62635446663507,0.00417061591268268,0.0212433126312667,0.0149760497531439,"HMOX1/GRINA/SFRP2/PARK7/PEA15/TMBIM1",6
"GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","15/926","142/18860",0.105633802816901,2.15146168588203,3.12960972965209,0.00423419671958755,0.0215461655857493,0.0151895541624111,"P4HB/TMED9/COPE/BCAP31/TMED10/YIF1B/LMAN2/SEC13/YIF1A/SORL1/TMED2/CNIH4/SURF4/SEC23B/SAR1A",15
"GO:0002090","regulation of receptor internalization","10/926","77/18860",0.12987012987013,2.64508709433115,3.28683588273865,0.0043031731672434,0.0218122046285296,0.0153771056055459,"CD63/ANXA2/SDCBP/ARRB2/SYK/LRPAP1/AP2M1/ARF1/RALA/ARAP1",10
"GO:0006081","aldehyde metabolic process","10/926","77/18860",0.12987012987013,2.64508709433115,3.28683588273865,0.0043031731672434,0.0218122046285296,0.0153771056055459,"AKR1A1/ALDH2/TPI1/TALDO1/PDXK/IDH1/TKT/MGAT4A/PARK7/IDH2",10
"GO:0032732","positive regulation of interleukin-1 production","10/926","77/18860",0.12987012987013,2.64508709433115,3.28683588273865,0.0043031731672434,0.0218122046285296,0.0153771056055459,"TYROBP/CCL3/LGALS9/CLEC7A/HAVCR2/PYCARD/CD36/TMED10/CASP1/TNF",10
"GO:0044788","host-mediated perturbation of viral process","10/926","77/18860",0.12987012987013,2.64508709433115,3.28683588273865,0.0043031731672434,0.0218122046285296,0.0153771056055459,"CSF1R/APOE/CFL1/PPIB/CCL3/CCL4/IFI27/CDC42/PSMC3/IGF2R",10
"GO:0007492","endoderm development","11/926","90/18860",0.122222222222222,2.48932085433165,3.21813034198166,0.00452486739821565,0.0227592324884173,0.0160447385963826,"ITGB2/FN1/GRB2/MACROH2A1/TGFB1/MMP9/MMP14/ITGA4/COL5A2/HSBP1/ITGAV",11
"GO:0034248","regulation of amide metabolic process","11/926","90/18860",0.122222222222222,2.48932085433165,3.21813034198166,0.00452486739821565,0.0227592324884173,0.0160447385963826,"APOE/PGK1/IFNGR1/SCARB2/TMED10/ORMDL2/TNFRSF1A/BCKDK/SORL1/TNF/RTN3",11
"GO:0001991","regulation of systemic arterial blood pressure by circulatory renin-angiotensin","5/926","23/18860",0.217391304347826,4.42764578833693,3.7374916041646,0.00453355549568359,0.0227592324884173,0.0160447385963826,"CTSZ/ATP6AP2/ANPEP/COMT/PRCP",5
"GO:0002223","stimulatory C-type lectin receptor signaling pathway","5/926","23/18860",0.217391304347826,4.42764578833693,3.7374916041646,0.00453355549568359,0.0227592324884173,0.0160447385963826,"TYROBP/LYN/CLEC7A/SYK/PAK1",5
"GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","5/926","23/18860",0.217391304347826,4.42764578833693,3.7374916041646,0.00453355549568359,0.0227592324884173,0.0160447385963826,"COX7B/COX6B1/COX5B/COX5A/COX7A2",5
"GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","5/926","23/18860",0.217391304347826,4.42764578833693,3.7374916041646,0.00453355549568359,0.0227592324884173,0.0160447385963826,"CSF1R/IL18/OSM/PARP14/PARP9",5
"GO:0046479","glycosphingolipid catabolic process","5/926","23/18860",0.217391304347826,4.42764578833693,3.7374916041646,0.00453355549568359,0.0227592324884173,0.0160447385963826,"HEXB/GM2A/GLB1/M6PR/SCARB2",5
"GO:0060339","negative regulation of type I interferon-mediated signaling pathway","5/926","23/18860",0.217391304347826,4.42764578833693,3.7374916041646,0.00453355549568359,0.0227592324884173,0.0160447385963826,"SAMHD1/ISG15/OAS1/EIF4E2/SMIM30",5
"GO:1990840","response to lectin","5/926","23/18860",0.217391304347826,4.42764578833693,3.7374916041646,0.00453355549568359,0.0227592324884173,0.0160447385963826,"TYROBP/LYN/CLEC7A/SYK/PAK1",5
"GO:1990858","cellular response to lectin","5/926","23/18860",0.217391304347826,4.42764578833693,3.7374916041646,0.00453355549568359,0.0227592324884173,0.0160447385963826,"TYROBP/LYN/CLEC7A/SYK/PAK1",5
"GO:0043473","pigmentation","13/926","116/18860",0.112068965517241,2.28252774260818,3.14840697525206,0.0045424870432312,0.0227821854970501,0.0160609199427308,"APOE/CD63/ATP6AP2/ZEB2/AP1S2/RAB32/MEF2C/AP1B1/MFSD12/BAX/LRMDA/MYO5A/BLOC1S2",13
"GO:0048260","positive regulation of receptor-mediated endocytosis","8/926","54/18860",0.148148148148148,3.01735861131109,3.37332365210771,0.00458313373379457,0.0229640046910934,0.0161890983178897,"CD63/B2M/ANXA2/PPT1/ARRB2/SYK/AP2M1/C3",8
"GO:0006040","amino sugar metabolic process","7/926","43/18860",0.162790697674419,3.31558591591742,3.45418962675487,0.00460945121623443,0.0230296291166741,0.0162353620376577,"HEXB/NPL/MGAT1/NAGK/GNPDA1/NANS/ST6GAL1",7
"GO:0032733","positive regulation of interleukin-10 production","7/926","43/18860",0.162790697674419,3.31558591591742,3.45418962675487,0.00460945121623443,0.0230296291166741,0.0162353620376577,"FCER1G/TREM2/LGALS9/CLEC7A/PYCARD/SYK/ISG15",7
"GO:0070232","regulation of T cell apoptotic process","7/926","43/18860",0.162790697674419,3.31558591591742,3.45418962675487,0.00460945121623443,0.0230296291166741,0.0162353620376577,"LGALS9/ADAM8/LGALS3/HIF1A/PRELID1/IL7R/DOCK8",7
"GO:0031032","actomyosin structure organization","20/926","215/18860",0.0930232558139535,1.89462052338139,2.99780330485232,0.00469102290371533,0.0234147905394616,0.016506892035393,"PFN1/S100A10/RHOA/CCDC88A/ZEB2/NRP1/RAC1/EPB41L3/GPR65/WAS/CDC42/TGFBR1/IQGAP2/ARAP1/ZYX/PAK1/EPB41L2/CD47/WDR1/ITGB1",20
"GO:0006879","intracellular iron ion homeostasis","10/926","78/18860",0.128205128205128,2.61117572132691,3.24000390050981,0.00472432122154727,0.0235584949463798,0.0166082003569862,"HMOX1/FTL/B2M/SLC11A1/FTH1/ATP6V0D1/ATP6AP1/NCOA4/HIF1A/ATP6V1A",10
"GO:0099173","postsynapse organization","22/926","245/18860",0.0897959183673469,1.82888879093754,2.96738590522547,0.0047592838113208,0.0237102165852836,0.0167151606438441,"TREM2/LGMN/APOE/CFL1/ACTB/FCGR2B/RHOG/NRP1/LILRB2/RAC1/ABI3/NRP2/DBNL/DOCK4/CDC42/ARF1/DOCK10/ZDHHC12/RER1/PTPN1/MESD/VPS35",22
"GO:0001101","response to acid chemical","15/926","144/18860",0.104166666666667,2.12158027357811,3.0699502031966,0.00482539887372616,0.0239938482531807,0.0169151144854941,"CYBA/CFL1/LYN/LAMTOR2/TMBIM6/GSTP1/LAMTOR1/RBX1/LAMTOR4/COL5A2/COL3A1/COL1A1/TNF/DNMT1/COL1A2",15
"GO:0009261","ribonucleotide catabolic process","15/926","144/18860",0.104166666666667,2.12158027357811,3.0699502031966,0.00482539887372616,0.0239938482531807,0.0169151144854941,"GAPDH/PGK1/LIPA/PKM/UCP2/ENO1/TPI1/HK3/UPP1/ADPGK/MTCH2/FBP1/LDHA/HIF1A/PFKL",15
"GO:1903169","regulation of calcium ion transmembrane transport","16/926","158/18860",0.10126582278481,2.06249829127594,3.0474669075906,0.00484475437375102,0.0240671923547746,0.0169668204003688,"CYBA/GSTO1/LYN/CD4/UCP2/TMBIM6/SLC8A1/TGFB1/CALM3/CORO1A/BAX/P2RX4/MCUB/PTPN6/THY1/VDAC1",16
"GO:0001562","response to protozoan","6/926","33/18860",0.181818181818182,3.70312193206362,3.53149247969874,0.00488955765025103,0.0242436700950777,0.017091233172754,"SLC11A1/CLEC7A/CD37/IRF8/CD40/GBP1",6
"GO:2000108","positive regulation of leukocyte apoptotic process","6/926","33/18860",0.181818181818182,3.70312193206362,3.53149247969874,0.00488955765025103,0.0242436700950777,0.017091233172754,"LGALS9/LYN/MEF2C/ADAM8/BAX/PRELID1",6
"GO:0032481","positive regulation of type I interferon production","11/926","91/18860",0.120879120879121,2.46196568010823,3.17660743092913,0.00492477860485039,0.0243951592312305,0.0171980295504878,"TYROBP/CD14/GAPDH/SYK/STAT1/SIGLEC1/TLR2/RBX1/ISG15/OAS1/XAF1",11
"GO:0010466","negative regulation of peptidase activity","4/926","15/18860",0.266666666666667,5.43124550035997,3.90121253563784,0.00510215954150497,0.0251546092112311,0.0177334244242973,"GAPDH/TIMP1/TIMP2/ECM1",4
"GO:0043353","enucleate erythrocyte differentiation","4/926","15/18860",0.266666666666667,5.43124550035997,3.90121253563784,0.00510215954150497,0.0251546092112311,0.0177334244242973,"DNASE2/RAC1/RB1/RAC2",4
"GO:0070212","protein poly-ADP-ribosylation","4/926","15/18860",0.266666666666667,5.43124550035997,3.90121253563784,0.00510215954150497,0.0251546092112311,0.0177334244242973,"MACROH2A1/CASP1/PARP14/PARP1",4
"GO:1901857","positive regulation of cellular respiration","4/926","15/18860",0.266666666666667,5.43124550035997,3.90121253563784,0.00510215954150497,0.0251546092112311,0.0177334244242973,"OAS1/IFNAR1/PARK7/PRELID1",4
"GO:1902950","regulation of dendritic spine maintenance","4/926","15/18860",0.266666666666667,5.43124550035997,3.90121253563784,0.00510215954150497,0.0251546092112311,0.0177334244242973,"APOE/CFL1/FCGR2B/VPS35",4
"GO:0019320","hexose catabolic process","8/926","55/18860",0.145454545454545,2.96249754565089,3.31192153472843,0.00513776224150977,0.0253062634063431,0.0178403371648238,"PGK1/PKM/ENO1/TPI1/HK3/GLB1/LDHA/PFKL",8
"GO:0038127","ERBB signaling pathway","15/926","145/18860",0.103448275862069,2.10694868548447,3.0404846496563,0.00514516986777739,0.0253188867504752,0.0178492363338496,"PLAUR/LGMN/GRB2/CCDC88A/PLAU/IFI6/TGFB1/MMP9/RHBDF2/SNX6/RALA/SPG21/SNX5/RALB/MVP",15
"GO:0032371","regulation of sterol transport","10/926","79/18860",0.126582278481013,2.57812286409492,3.19389946902476,0.0051771831420563,0.0254285329890848,0.0179265344254027,"APOC1/TREM2/APOE/TSPO/LRP1/ANXA2/PLTP/ABCA1/LAMTOR1/NAXE",10
"GO:0032374","regulation of cholesterol transport","10/926","79/18860",0.126582278481013,2.57812286409492,3.19389946902476,0.0051771831420563,0.0254285329890848,0.0179265344254027,"APOC1/TREM2/APOE/TSPO/LRP1/ANXA2/PLTP/ABCA1/LAMTOR1/NAXE",10
"GO:1901654","response to ketone","21/926","232/18860",0.0905172413793103,1.84358009979891,2.93774059657227,0.0052338587926153,0.0256619132447941,0.018091062170278,"CYBA/SPP1/TSPO/PTPRC/LIPA/UCP2/CALR/GLB1/TGFB1/MMP14/CALM3/COMT/NCOA4/POR/FBP1/SGK1/PARK7/RAP1A/PARP1/SERPINF1/IGFBP7",21
"GO:0006739","NADP+ metabolic process","7/926","44/18860",0.159090909090909,3.24023169055566,3.38050718589088,0.00525416134173931,0.0256619132447941,0.018091062170278,"ME2/TALDO1/PGD/IDH1/TKT/IDH2/PGLS",7
"GO:0032689","negative regulation of type II interferon production","7/926","44/18860",0.159090909090909,3.24023169055566,3.38050718589088,0.00525416134173931,0.0256619132447941,0.018091062170278,"LAPTM5/HLA-DRB1/LILRB4/LGALS9/HAVCR2/LILRB1/VSIR",7
"GO:0035794","positive regulation of mitochondrial membrane permeability","7/926","44/18860",0.159090909090909,3.24023169055566,3.38050718589088,0.00525416134173931,0.0256619132447941,0.018091062170278,"SLC25A5/BID/BAX/PPIF/BNIP3L/ACAA2/BLOC1S2",7
"GO:0045454","cell redox homeostasis","7/926","44/18860",0.159090909090909,3.24023169055566,3.38050718589088,0.00525416134173931,0.0256619132447941,0.018091062170278,"SLC11A1/PRDX1/PRDX4/ERP44/SELENOT/SELENOS/ERO1A",7
"GO:0048246","macrophage chemotaxis","7/926","44/18860",0.159090909090909,3.24023169055566,3.38050718589088,0.00525416134173931,0.0256619132447941,0.018091062170278,"CSF1R/C5AR1/C3AR1/CCL3/SLAMF8/CORO1C/LGALS3",7
"GO:0016236","macroautophagy","32/926","403/18860",0.0794044665012407,1.61724431772505,2.84613377050659,0.00526218912225419,0.025677124512512,0.0181017857662683,"ATP6V0B/HMOX1/GAPDH/ATP6V0E1/TSPO/VAMP8/SYK/GAA/ATP6V0D1/ATP6V1B2/LAMTOR1/RBX1/LAMP2/SLC25A5/SNX6/ATG3/VDAC1/BNIP3L/HIF1A/SNF8/SNX5/CAPNS1/ATP6V1A/ATP6V1D/ATP6V1E1/ARL8B/RALB/TOM1/VPS35/DDRGK1/TEX264/VTI1B",32
"GO:0060337","type I interferon-mediated signaling pathway","11/926","92/18860",0.119565217391304,2.43520518358531,3.13563245875723,0.00535215875176741,0.0260917739148661,0.0183941041154615,"SAMHD1/STAT1/RBX1/IFI27/ISG15/OAS1/IFNAR1/PTPN6/PTPN1/EIF4E2/SMIM30",11
"GO:0070167","regulation of biomineral tissue development","12/926","105/18860",0.114285714285714,2.32767664301142,3.09994987294027,0.00536081875947147,0.0261096354492059,0.0184066960888313,"SRGN/CCL3/ALOX5/CCR1/MGP/SLC8A1/MEF2C/TGFB1/BMP2K/ISG15/ECM1/HIF1A",12
"GO:0031333","negative regulation of protein-containing complex assembly","15/926","146/18860",0.102739726027397,2.09251753010444,3.01125663840922,0.00548188569266485,0.026583359664999,0.0187406608309659,"CAPG/TREM2/CFL1/TMSB4X/CAPZB/LAMP2/CDC42/CAPZA2/DNAJC15/ZDHHC12/PARK7/CAPZA1/SORL1/HSPA5/VPS35",15
"GO:0030449","regulation of complement activation","5/926","24/18860",0.208333333333333,4.24316054715623,3.61248430635711,0.00549877761153156,0.026583359664999,0.0187406608309659,"TREM2/VSIG4/IL1B/A2M/C3",5
"GO:0034138","toll-like receptor 3 signaling pathway","5/926","24/18860",0.208333333333333,4.24316054715623,3.61248430635711,0.00549877761153156,0.026583359664999,0.0187406608309659,"HAVCR2/UNC93B1/SCIMP/OAS1/TNF",5
"GO:0060907","positive regulation of macrophage cytokine production","5/926","24/18860",0.208333333333333,4.24316054715623,3.61248430635711,0.00549877761153156,0.026583359664999,0.0187406608309659,"LAPTM5/CD74/PYCARD/CD36/LILRB1",5
"GO:0097062","dendritic spine maintenance","5/926","24/18860",0.208333333333333,4.24316054715623,3.61248430635711,0.00549877761153156,0.026583359664999,0.0187406608309659,"TREM2/APOE/CFL1/FCGR2B/VPS35",5
"GO:1900242","regulation of synaptic vesicle endocytosis","5/926","24/18860",0.208333333333333,4.24316054715623,3.61248430635711,0.00549877761153156,0.026583359664999,0.0187406608309659,"ACTB/RAC1/CALM3/AP2M1/PARK7",5
"GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell","5/926","24/18860",0.208333333333333,4.24316054715623,3.61248430635711,0.00549877761153156,0.026583359664999,0.0187406608309659,"ITGB2/RHOA/ALOX5/ITGA4/TNF",5
"GO:2001044","regulation of integrin-mediated signaling pathway","5/926","24/18860",0.208333333333333,4.24316054715623,3.61248430635711,0.00549877761153156,0.026583359664999,0.0187406608309659,"CD63/LIMS1/PLAU/TIMP1/FLNA",5
"GO:0006626","protein targeting to mitochondrion","10/926","80/18860",0.125,2.54589632829374,3.14850078625743,0.00566334307464899,0.0273283757230984,0.0192658801198148,"TSPO/BCAP31/BID/UBL5/TIMM8B/BNIP3L/RAC2/TIMM17A/TIMM13/TIMM10",10
"GO:0051092","positive regulation of NF-kappaB transcription factor activity","10/926","80/18860",0.125,2.54589632829374,3.14850078625743,0.00566334307464899,0.0273283757230984,0.0192658801198148,"LGALS9/IL18/PYCARD/TLR2/PPIA/CARD16/CIB1/MTDH/TNF/DDRGK1",10
"GO:0001935","endothelial cell proliferation","19/926","204/18860",0.0931372549019608,1.89694236225808,2.92682390922092,0.00568411800760468,0.0274033216861089,0.0193187153103674,"CYBA/HMOX1/APOE/LIPA/ENG/MYDGF/ALOX5/ZEB2/NRP1/STAT1/MEF2C/MMP14/NRP2/ITGA4/ECM1/TGFBR1/HIF1A/TNF/SPARC",19
"GO:0030212","hyaluronan metabolic process","6/926","34/18860",0.176470588235294,3.59420658112057,3.44025970735028,0.00569547650524463,0.0274075140114258,0.0193216708038734,"HEXB/IL1B/TGFB1/CD44/CLTC/GUSB",6
"GO:0048261","negative regulation of receptor-mediated endocytosis","6/926","34/18860",0.176470588235294,3.59420658112057,3.44025970735028,0.00569547650524463,0.0274075140114258,0.0193216708038734,"APOC1/B2M/ANXA2/SDCBP/LRPAP1/RAC1",6
"GO:0050819","negative regulation of coagulation","8/926","56/18860",0.142857142857143,2.90959580376427,3.25189552802725,0.00574225041670983,0.0276064266751148,0.0194618996843519,"PLAUR/APOE/ANXA5/ANXA2/PLAU/THBD/PROCR/TMX1",8
"GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","20/926","219/18860",0.091324200913242,1.86001558231506,2.90884121615007,0.00574737700392747,0.0276064266751148,0.0194618996843519,"TREM2/PPT1/HAVCR2/PYCARD/UNC93B1/PIK3AP1/SLC15A3/NAGK/CD36/SCIMP/LAMP2/PEPD/OAS1/PTPN6/ZDHHC12/TNF/CASP4/WASHC4/PARP1/UFD1",20
"GO:0045859","regulation of protein kinase activity","21/926","234/18860",0.0897435897435897,1.82782300492884,2.89542194319927,0.00576656772991553,0.0276731707589886,0.0195089527376196,"CSF1R/PTPRC/LYN/CD4/RHOA/CCDC88A/CD300A/PYCARD/RAP2B/RB1/LCP2/PPIA/SNX6/CORO1C/THY1/CIB1/RAP1A/PTPN1/WARS1/TNF/MVP",21
"GO:0071230","cellular response to amino acid stimulus","11/926","93/18860",0.118279569892473,2.40902018161128,3.09519134125809,0.00580828128661376,0.0278222529824414,0.0196140522969252,"CYBA/LAMTOR2/LAMTOR1/RBX1/LAMTOR4/COL5A2/COL3A1/COL1A1/TNF/DNMT1/COL1A2",11
"GO:0071357","cellular response to type I interferon","11/926","93/18860",0.118279569892473,2.40902018161128,3.09519134125809,0.00580828128661376,0.0278222529824414,0.0196140522969252,"SAMHD1/STAT1/RBX1/IFI27/ISG15/OAS1/IFNAR1/PTPN6/PTPN1/EIF4E2/SMIM30",11
"GO:0060338","regulation of type I interferon-mediated signaling pathway","7/926","45/18860",0.155555555555556,3.16822654187665,3.30891067097543,0.00596420737354746,0.0285168780733385,0.0201037471059047,"SAMHD1/ISG15/OAS1/PTPN6/PTPN1/EIF4E2/SMIM30",7
"GO:0072595","maintenance of protein localization in organelle","7/926","45/18860",0.155555555555556,3.16822654187665,3.30891067097543,0.00596420737354746,0.0285168780733385,0.0201037471059047,"TSPO/CHCHD10/OS9/PARK7/RER1/HSPA5/TMED2",7
"GO:0048545","response to steroid hormone","28/926","343/18860",0.0816326530612245,1.66262617357958,2.81421046728522,0.006030396262167,0.0288069934790537,0.0203082718344891,"CYBA/SPP1/TSPO/PTPRC/YWHAH/RHOA/UCP2/CALR/ADAM9/GSTP1/GLB1/TGFB1/CALM3/IDH1/IL1RN/COMT/NCOA4/POR/SGK1/PARK7/COL1A1/TNF/PAK1/PARP1/SERPINF1/DDRGK1/PMEPA1/IGFBP7",28
"GO:0006006","glucose metabolic process","19/926","206/18860",0.0922330097087379,1.87852544611965,2.88090017541287,0.00630035497133123,0.0300690913974219,0.0211980220136115,"GAPDH/PGK1/LIPA/SDS/PKM/ENO1/GAA/TPI1/HK3/ADPGK/OAS1/FBP1/PPP1CA/SELENOS/LDHA/BCKDK/SERP1/TNF/PFKL",19
"GO:0006620","post-translational protein targeting to endoplasmic reticulum membrane","4/926","16/18860",0.25,5.09179265658747,3.7206027525153,0.00654182695491221,0.0310796251512465,0.0219104252078399,"SEC61B/SEC61G/SEC61A1/HSPA5",4
